Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PTHF-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.01 mg/ml PTHF in 1-Octanol,,,,,,,
Reactor2,15.1 mg/ml PTHF in 2,4,6-TrimethylPyridine,,,,,
Reactor3,14.97 mg/ml PTHF in Benzyl Alcohol,,,,,,,
Reactor4,15 mg/ml PTHF in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PTHF:64,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-Trimethylpyridine:44",Benzyl alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 11:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,C,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,167, sec,,,,
Tune,,,,,,,,
9/27/23 13:21,1:24:28,58.9,58.8,100,100,100,100,0
9/27/23 13:21,1:24:31,58.9,58.8,100,100,100,100,0
9/27/23 13:21,1:24:32,58.9,58.8,100,100,100,100,0
9/27/23 13:21,1:24:33,58.9,58.8,100,100,100,100,0
9/27/23 13:21,1:24:34,58.9,58.9,100,100,100,100,0
9/27/23 13:21,1:24:39,59,58.9,100,100,100,100,0
9/27/23 13:21,1:24:44,59,58.9,100,100,100,100,0
9/27/23 13:21,1:24:45,59,59,100,100,100,100,0
9/27/23 13:21,1:24:51,59.1,59,100,100,100,100,0
9/27/23 13:21,1:24:56,59.1,59,100,100,100,100,0
9/27/23 13:21,1:24:57,59.1,59.1,100,100,100,100,0
9/27/23 13:21,1:25:03,59.2,59.1,100,100,100,100,0
9/27/23 13:21,1:25:05,59.2,59.1,100,100,100,100,0
9/27/23 13:21,1:25:06,59.2,59.1,100,100,100,100,0
9/27/23 13:21,1:25:09,59.2,59.1,100,100,100,100,0
9/27/23 13:21,1:25:10,59.2,59.2,100,100,100,100,0
9/27/23 13:22,1:25:13,59.2,59.2,100,100,100,100,0
9/27/23 13:22,1:25:14,59.3,59.2,100,100,100,100,0
9/27/23 13:22,1:25:20,59.3,59.2,100,100,100,100,0
9/27/23 13:22,1:25:22,59.3,59.3,100,100,100,100,0
9/27/23 13:22,1:25:26,59.3,59.3,100,100,100,100,0
9/27/23 13:22,1:25:27,59.4,59.3,100,100,100,100,0
9/27/23 13:22,1:25:33,59.4,59.3,100,100,100,100,0
9/27/23 13:22,1:25:34,59.4,59.4,100,100,100,100,0
9/27/23 13:22,1:25:36,59.4,59.4,100,100,100,100,0
9/27/23 13:22,1:25:39,59.5,59.4,100,100,100,100,0
9/27/23 13:22,1:25:40,59.5,59.4,100,100,100,100,0
9/27/23 13:22,1:25:45,59.5,59.4,100,100,100,100,0
9/27/23 13:22,1:25:46,59.5,59.5,100,100,100,100,0
9/27/23 13:22,1:25:51,59.6,59.5,100,100,100,100,0
9/27/23 13:22,1:25:57,59.6,59.5,100,100,100,100,0
9/27/23 13:22,1:25:58,59.6,59.6,100,100,100,100,0
9/27/23 13:22,1:26:03,59.7,59.6,100,100,100,100,0
9/27/23 13:22,1:26:09,59.7,59.6,100,100,100,100,0
9/27/23 13:22,1:26:10,59.7,59.7,100,100,100,100,0
9/27/23 13:23,1:26:15,59.8,59.7,100,100,100,100,0
9/27/23 13:23,1:26:21,59.8,59.7,100,100,100,100,0
9/27/23 13:23,1:26:22,59.8,59.8,100,100,100,100,0
9/27/23 13:23,1:26:26,59.9,59.8,100,100,100,100,0
9/27/23 13:23,1:26:31,59.9,59.8,100,100,100,100,0
9/27/23 13:23,1:26:32,59.9,59.9,100,100,100,100,0
9/27/23 13:23,1:26:33,59.9,59.9,100,100,100,100,0
9/27/23 13:23,1:26:34,59.9,59.9,100,100,100,100,0
9/27/23 13:23,1:26:39,60,59.9,100,100,100,100,0
9/27/23 13:23,1:26:40,60,59.9,100,100,100,100,0
9/27/23 13:23,1:26:41,60,59.9,100,100,100,100,0
9/27/23 13:23,1:26:45,60,59.9,100,100,100,100,0
9/27/23 13:23,1:26:46,60,60,100,100,100,100,0
9/27/23 13:23,1:26:47,60,60,100,100,100,100,0
9/27/23 13:25,1:28:17,60,60,100,100,100,100,0
9/27/23 13:25,1:28:18,60,60,100,100,100,100,0
9/27/23 13:25,1:28:22,60,60,100,100,100,100,0
9/27/23 13:25,1:28:23,60,60,100,100,100,100,0
9/27/23 13:25,1:28:32,60,60,100,100,100,100,0
9/27/23 13:25,1:28:34,60,60,100,100,100,100,0
9/27/23 13:25,1:28:37,60,60,100,100,100,100,0
9/27/23 13:25,1:28:38,60,60,100,100,100,100,0
9/27/23 13:25,1:28:41,60,60,100,100,100,100,0
9/27/23 13:25,1:28:45,60,60,100,100,100,100,0
9/27/23 13:25,1:28:48,60,60,100,100,100,100,0
9/27/23 13:25,1:28:49,60,60,100,100,100,100,0
9/27/23 13:25,1:28:51,60,60,100,100,100,100,0
9/27/23 13:25,1:28:52,60,60,100,100,100,100,0
9/27/23 13:25,1:28:57,60,60,100,100,100,100,0
9/27/23 13:25,1:28:58,60,60,100,100,100,100,0
9/27/23 13:25,1:28:59,60,60,100,100,100,100,0
9/27/23 13:25,1:29:00,60,60,100,100,100,100,0
9/27/23 13:25,1:29:02,60,60,100,100,100,100,0
9/27/23 13:25,1:29:03,60,60,100,100,100,100,0
9/27/23 13:25,1:29:04,60,60,100,100,100,100,0
9/27/23 13:25,1:29:05,60,60,100,100,100,100,0
9/27/23 13:25,1:29:07,60,60,100,100,100,100,0
9/27/23 13:25,1:29:08,60,60,100,100,100,100,0
9/27/23 13:25,1:29:10,60,60,100,100,100,100,0
9/27/23 13:25,1:29:11,60,60,100,100,100,100,0
9/27/23 13:26,1:29:12,60,60,100,100,100,100,0
9/27/23 13:26,1:29:13,60,60,100,100,100,100,0
9/27/23 13:26,1:29:16,60,60,100,100,100,100,0
9/27/23 13:26,1:29:19,60,60,100,100,100,100,0
9/27/23 13:26,1:29:20,60,60,100,100,100,100,0
9/27/23 13:26,1:29:21,60,60,100,100,100,100,0
9/27/23 13:26,1:29:23,60,60,100,100,100,100,0
9/27/23 13:26,1:29:31,60,60,100,100,100,100,0
9/27/23 13:26,1:29:33,60,60,100,100,100,100,0
9/27/23 13:26,1:29:34,60,60,100,100,100,100,0
9/27/23 13:26,1:29:41,60,60,100,100,100,100,0
9/27/23 13:26,1:29:44,60,60,100,100,100,100,0
9/27/23 13:26,1:29:45,60,60,100,100,100,100,0
9/27/23 13:26,1:29:46,60,60,100,100,100,100,0
9/27/23 13:26,1:29:47,60,60,100,100,100,100,0
9/27/23 13:26,1:30:01,60,60,100,100,100,100,0
9/27/23 13:26,1:30:02,60,60,100,100,100,100,0
9/27/23 13:28,1:31:22,60,60,100,100,100,100,0
9/27/23 13:29,1:32:38,60,60,100,100,100,100,0
9/27/23 13:29,1:32:39,60,60,100,100,100,100,0
9/27/23 13:29,1:32:47,60,60,100,100,100,100,0
9/27/23 13:29,1:32:48,60,60,100,100,100,100,0
9/27/23 13:29,1:32:54,60,60,100,100,100,100,0
9/27/23 13:29,1:32:55,60,60,100,100,100,100,0
9/27/23 13:29,1:33:04,60,60,100,100,100,100,0
9/27/23 13:29,1:33:06,60,60,100,100,100,100,0
9/27/23 13:29,1:33:09,60,60,100,100,100,100,0
9/27/23 13:30,1:33:11,60,60,100,100,100,100,0
9/27/23 13:30,1:33:18,60,60,100,100,100,100,0
9/27/23 13:30,1:33:21,60,60,100,100,100,100,0
9/27/23 13:30,1:33:22,60,60,100,100,100,100,0
9/27/23 13:30,1:33:29,60,60,100,100,100,100,0
9/27/23 13:30,1:33:30,60,60,100,100,100,100,0
9/27/23 13:30,1:34:01,60,60,100,100,100,100,0
9/27/23 13:30,1:34:04,60,60,100,100,100,100,0
9/27/23 13:30,1:34:08,60,60,100,100,100,100,0
9/27/23 13:30,1:34:09,60,60,100,100,100,100,0
9/27/23 13:30,1:34:10,60,60,100,100,100,100,0
9/27/23 13:30,1:34:11,60,60,100,100,100,100,0
9/27/23 13:31,1:34:26,60,60,100,100,100,100,0
9/27/23 13:31,1:34:27,60,60,100,100,100,100,0
9/27/23 13:31,1:34:29,60,60,100,100,100,100,0
9/27/23 13:31,1:34:30,60,60,100,100,100,100,0
9/27/23 13:31,1:34:35,60,60,100,100,100,100,0
9/27/23 13:31,1:34:37,60,60,100,100,100,100,0
9/27/23 13:32,1:35:22,60,60,100,100,100,100,0
9/27/23 13:32,1:35:23,60,60,100,100,100,100,0
9/27/23 13:32,1:35:37,60,60,100,100,100,100,0
9/27/23 13:32,1:35:38,60,60,100,100,100,100,0
9/27/23 13:32,1:35:47,60,60,100,100,100,100,0
9/27/23 13:32,1:35:48,60,60,100,100,100,100,0
9/27/23 13:32,1:35:51,60,60,100,100,100,100,0
9/27/23 13:32,1:35:53,60,60,100,100,100,100,0
9/27/23 13:32,1:35:55,60,60,100,100,100,100,0
9/27/23 13:32,1:35:56,60,60,100,100,100,100,0
9/27/23 13:32,1:36:00,60,60,100,100,100,100,0
9/27/23 13:32,1:36:01,60,60,100,100,100,100,0
9/27/23 13:32,1:36:06,60,60,100,100,100,100,0
9/27/23 13:32,1:36:07,60,60,100,100,100,100,0
9/27/23 13:32,1:36:10,60,60,100,100,100,100,0
9/27/23 13:32,1:36:11,60,60,100,100,100,100,0
9/27/23 13:33,1:36:13,60,60,100,100,100,100,0
9/27/23 13:33,1:36:16,60,60,100,100,100,100,0
9/27/23 13:33,1:36:18,60,60,100,100,100,100,0
9/27/23 13:33,1:36:19,60,60,100,100,100,100,0
9/27/23 13:33,1:36:20,60,60,100,100,100,100,0
9/27/23 13:33,1:36:22,60,60,100,100,100,100,0
9/27/23 13:33,1:36:23,60,60,100,100,100,100,0
9/27/23 13:33,1:36:31,60,60,100,100,100,100,0
9/27/23 13:33,1:36:33,60,60,100,100,100,100,0
9/27/23 13:33,1:36:37,60,60,100,100,100,100,0
9/27/23 13:33,1:36:38,60,60,100,100,100,100,0
9/27/23 13:33,1:36:54,60,60,100,100,100,100,0
9/27/23 13:33,1:36:55,60,60,100,100,100,100,0
9/27/23 13:33,1:36:56,60,60,100,100,100,100,0
9/27/23 13:33,1:37:09,60,60,100,100,100,100,0
9/27/23 13:33,1:37:11,60,60,100,100,100,100,0
9/27/23 13:35,1:38:52,60,60,100,100,100,100,0
9/27/23 13:35,1:38:53,60,60,100,100,100,100,0
9/27/23 13:35,1:39:06,60,60,100,100,100,100,0
9/27/23 13:35,1:39:07,60,60,100,100,100,100,0
9/27/23 13:35,1:39:11,60,60,100,100,100,100,0
9/27/23 13:36,1:39:12,60,60,100,100,100,100,0
9/27/23 13:36,1:39:17,60,60,100,100,100,100,0
9/27/23 13:36,1:39:18,60,60,100,100,100,100,0
9/27/23 13:36,1:39:20,60,60,100,100,100,100,0
9/27/23 13:36,1:39:23,60,60,100,100,100,100,0
9/27/23 13:36,1:39:24,60,60,100,100,100,100,0
9/27/23 13:36,1:39:25,60,60,100,100,100,100,0
9/27/23 13:36,1:39:26,60,60,100,100,100,100,0
9/27/23 13:36,1:39:29,60,60,100,100,100,100,0
9/27/23 13:36,1:39:30,60,60,100,100,100,100,0
9/27/23 13:36,1:39:33,60,60,100,100,100,100,0
9/27/23 13:36,1:39:34,60,60,100,100,100,100,0
9/27/23 13:36,1:39:36,60,60,100,100,100,100,0
9/27/23 13:36,1:39:37,60,60,100,100,100,100,0
9/27/23 13:36,1:39:40,60,60,100,100,100,100,0
9/27/23 13:36,1:39:41,60,60,100,100,100,100,0
9/27/23 13:36,1:39:42,60,60,100,100,100,100,0
9/27/23 13:36,1:39:43,60,60,100,100,100,100,0
9/27/23 13:36,1:39:44,60,60,100,100,100,100,0
9/27/23 13:36,1:39:45,60,60,100,100,100,100,0
9/27/23 13:36,1:39:46,60,60,100,100,100,100,0
9/27/23 13:36,1:39:48,60,60,100,100,100,100,0
9/27/23 13:36,1:39:51,60,60,100,100,100,100,0
9/27/23 13:36,1:39:54,60,60,100,100,100,100,0
9/27/23 13:36,1:39:58,60,60,100,100,100,100,0
9/27/23 13:36,1:39:59,60,60,100,100,100,100,0
9/27/23 13:36,1:40:03,60,60,100,100,100,100,0
9/27/23 13:36,1:40:05,60,60,100,100,100,100,0
9/27/23 13:38,1:42:09,60,60,100,100,100,100,0
9/27/23 13:39,1:42:13,60,60,100,100,100,100,0
9/27/23 13:39,1:42:16,60,60,100,100,100,100,0
9/27/23 13:39,1:42:17,60,60,100,100,100,100,0
9/27/23 13:39,1:42:22,60,60,100,100,100,100,0
9/27/23 13:39,1:42:25,60,60,100,100,100,100,0
9/27/23 13:39,1:42:29,60,60,100,100,100,100,0
9/27/23 13:39,1:42:58,60,60,100,100,100,100,0
9/27/23 13:39,1:42:59,60,60,100,100,100,100,0
9/27/23 13:39,1:43:01,60,60,100,100,100,100,0
9/27/23 13:39,1:43:03,60,60,100,100,100,100,0
9/27/23 13:40,1:43:26,60,60,100,100,100,100,0
9/27/23 13:40,1:43:27,60,60,100,100,100,100,0
9/27/23 13:40,1:43:28,60,60,100,100,100,100,0
9/27/23 13:40,1:43:29,60,60,100,100,100,100,0
9/27/23 13:40,1:43:55,60,60,100,100,100,100,0
9/27/23 13:40,1:43:56,60,60,100,100,100,100,0
9/27/23 13:40,1:44:00,60,60,100,100,100,100,0
9/27/23 13:40,1:44:02,60,60,100,100,100,100,0
9/27/23 13:40,1:44:10,60,60,100,100,100,100,0
9/27/23 13:41,1:44:12,60,60,100,100,100,100,0
9/27/23 13:41,1:44:17,60,60,100,100,100,100,0
9/27/23 13:41,1:44:18,60,60,100,100,100,100,0
9/27/23 13:41,1:44:19,60,60,100,100,100,100,0
9/27/23 13:41,1:44:21,60,60,100,100,100,100,0
9/27/23 13:41,1:44:24,60,60,100,100,100,100,0
9/27/23 13:41,1:44:25,60,60,100,100,100,100,0
9/27/23 13:41,1:44:26,60,60,100,100,100,100,0
9/27/23 13:41,1:44:27,60,60,100,100,100,100,0
9/27/23 13:41,1:44:28,60,60,100,100,100,100,0
9/27/23 13:41,1:44:29,60,60,100,100,100,100,0
9/27/23 13:41,1:44:31,60,60,100,100,100,100,0
9/27/23 13:41,1:44:32,60,60,100,100,100,100,0
9/27/23 13:41,1:44:33,60,60,100,100,100,100,0
9/27/23 13:41,1:44:34,60,60,100,100,100,100,0
9/27/23 13:41,1:44:36,60,60,100,100,100,100,0
9/27/23 13:41,1:44:40,60,60,100,100,100,100,0
9/27/23 13:41,1:44:42,60,60,100,100,100,100,0
9/27/23 13:41,1:44:43,60,60,100,100,100,100,0
9/27/23 13:41,1:44:44,60,60,100,100,100,100,0
9/27/23 13:41,1:44:45,60,60,100,100,100,100,0
9/27/23 13:41,1:44:48,60,60,100,100,100,100,0
9/27/23 13:41,1:44:51,60,60,100,100,100,100,0
9/27/23 13:41,1:44:53,60,60,100,100,100,100,0
9/27/23 13:41,1:44:54,60,60,100,100,100,100,0
9/27/23 13:41,1:44:57,60,60,100,100,100,100,0
9/27/23 13:41,1:44:58,60,60,100,100,100,100,0
9/27/23 13:41,1:44:59,60,60,100,100,100,100,0
9/27/23 13:41,1:45:00,60,60,100,100,100,100,0
9/27/23 13:41,1:45:01,60,60,100,100,100,100,0
9/27/23 13:41,1:45:02,60,60,100,100,100,100,0
9/27/23 13:41,1:45:03,60,60,100,100,100,100,0
9/27/23 13:41,1:45:04,60,60,100,100,100,100,0
9/27/23 13:41,1:45:05,60,60,100,100,100,100,0
9/27/23 13:41,1:45:06,60,60,100,100,100,100,0
9/27/23 13:41,1:45:08,60,60,100,100,100,100,0
9/27/23 13:41,1:45:09,60,60,100,100,100,100,0
9/27/23 13:42,1:45:28,60,60,100,100,100,100,0
9/27/23 13:42,1:45:29,60,60,100,100,100,100,0
9/27/23 13:42,1:45:30,60,60,100,100,100,100,0
9/27/23 13:42,1:45:31,60,60,100,100,100,100,0
9/27/23 13:42,1:45:32,60,60,100,100,100,100,0
9/27/23 13:42,1:45:33,60,60,100,100,100,100,0
9/27/23 13:42,1:45:35,60,60,100,100,100,100,0
9/27/23 13:42,1:45:38,60,60,100,100,100,100,0
9/27/23 13:42,1:45:42,60,60,100,100,100,100,0
9/27/23 13:42,1:45:43,60,60,100,100,100,100,0
9/27/23 13:42,1:45:44,60,60,100,100,100,100,0
9/27/23 13:42,1:45:47,60,60,100,100,100,100,0
9/27/23 13:42,1:45:48,60,60,100,100,100,100,0
9/27/23 13:42,1:45:49,60,60,100,100,100,100,0
9/27/23 13:43,1:46:18,60,60,100,100,100,100,0
9/27/23 13:43,1:46:19,60,60,100,100,100,100,0
9/27/23 13:46,1:49:43,60,60,100,100,100,100,0
9/27/23 13:46,1:49:46,60,60,100,100,100,100,0
9/27/23 13:46,1:49:47,60,60,100,100,100,100,0
9/27/23 13:46,1:49:48,60,60,100,100,100,100,0
9/27/23 13:46,1:49:52,60,60,100,100,100,100,0
9/27/23 13:46,1:49:53,60,60,100,100,100,100,0
9/27/23 13:46,1:49:54,60,60,100,100,100,100,0
9/27/23 13:46,1:49:59,60,60,100,100,100,100,0
9/27/23 13:46,1:50:05,60,60,100,100,100,100,0
9/27/23 13:46,1:50:09,60,60,100,100,100,100,0
9/27/23 13:46,1:50:10,60,60,100,100,100,100,0
9/27/23 13:46,1:50:11,60,60,100,100,100,100,0
9/27/23 13:47,1:50:17,60,60,100,100,100,100,0
9/27/23 13:47,1:50:18,60,60,100,100,100,100,0
9/27/23 13:47,1:50:20,60,60,100,100,100,100,0
9/27/23 13:47,1:50:21,60,60,100,100,100,100,0
9/27/23 13:47,1:50:24,60,60,100,100,100,100,0
9/27/23 13:47,1:50:25,60,60,100,100,100,100,0
9/27/23 13:47,1:50:27,60,60,100,100,100,100,0
9/27/23 13:47,1:50:29,60,60,100,100,100,100,0
9/27/23 13:47,1:50:30,60,60,100,100,100,100,0
9/27/23 13:47,1:50:31,60,60,100,100,100,100,0
9/27/23 13:47,1:50:33,60,60,100,100,100,100,0
9/27/23 13:47,1:50:36,60,60,100,100,100,100,0
9/27/23 13:47,1:50:37,60,60,100,100,100,100,0
9/27/23 13:47,1:50:38,60,60,100,100,100,100,0
9/27/23 13:47,1:50:40,60,60,100,100,100,100,0
9/27/23 13:47,1:50:42,60,60,100,100,100,100,0
9/27/23 13:47,1:50:43,60,60,100,100,100,100,0
9/27/23 13:47,1:50:45,60,60,100,100,100,100,0
9/27/23 13:47,1:50:47,60,60,100,100,100,100,0
9/27/23 13:47,1:50:48,60,60,100,100,100,100,0
9/27/23 13:48,1:52:11,60,60,100,100,100,100,0
9/27/23 13:49,1:52:13,60,60,100,100,100,100,0
9/27/23 13:49,1:52:15,60,60,100,100,100,100,0
9/27/23 13:49,1:52:20,60,60,100,100,100,100,0
9/27/23 13:49,1:52:22,60,60,100,100,100,100,0
9/27/23 13:49,1:52:23,60,60,100,100,100,100,0
9/27/23 13:49,1:52:24,60,60,100,100,100,100,0
9/27/23 13:49,1:52:33,60,60,100,100,100,100,0
9/27/23 13:49,1:52:37,60,60,100,100,100,100,0
9/27/23 13:49,1:52:41,60,60,100,100,100,100,0
9/27/23 13:49,1:52:46,60,60,100,100,100,100,0
9/27/23 13:49,1:52:48,60,60,100,100,100,100,0
9/27/23 13:49,1:52:51,60,60,100,100,100,100,0
9/27/23 13:49,1:52:54,60,60,100,100,100,100,0
9/27/23 13:49,1:52:55,60,60,100,100,100,100,0
9/27/23 13:49,1:52:56,60,60,100,100,100,100,0
9/27/23 13:49,1:52:57,60,60,100,100,100,100,0
9/27/23 13:50,1:53:43,60,60,100,100,100,100,0
9/27/23 13:50,1:53:44,60,60,100,100,100,100,0
9/27/23 13:51,1:54:36,60,60,100,100,100,100,0
9/27/23 13:51,1:54:39,60,60,100,100,100,100,0
9/27/23 13:51,1:54:55,60,60,100,100,100,100,0
9/27/23 13:51,1:55:02,60,60,100,100,100,100,0
9/27/23 13:51,1:55:04,60,60,100,100,100,100,0
9/27/23 13:51,1:55:05,60,60,100,100,100,100,0
9/27/23 13:51,1:55:08,60,60,100,100,100,100,0
9/27/23 13:51,1:55:09,60,60,100,100,100,100,0
9/27/23 13:51,1:55:10,60,60,100,100,100,100,0
9/27/23 13:51,1:55:11,60,60,100,100,100,100,0
9/27/23 13:52,1:55:15,60,60,100,100,100,100,0
9/27/23 13:52,1:55:18,60,60,100,100,100,100,0
9/27/23 13:52,1:55:19,60,60,100,100,100,100,0
9/27/23 13:52,1:55:25,60,60,100,100,100,100,0
9/27/23 13:52,1:55:26,60,60,100,100,100,100,0
9/27/23 13:52,1:55:27,60,60,100,100,100,100,0
9/27/23 13:52,1:55:29,60,60,100,100,100,100,0
9/27/23 13:52,1:55:31,60,60,100,100,100,100,0
9/27/23 13:52,1:55:35,60,60,100,100,100,100,0
9/27/23 13:52,1:55:53,60,60,100,100,100,100,0
9/27/23 13:52,1:55:54,60,60,100,100,100,100,0
9/27/23 13:52,1:56:01,60,60,100,100,100,100,0
9/27/23 13:52,1:56:02,60,60,100,100,100,100,0
9/27/23 13:56,1:59:23,60,60,100,100,100,100,0
9/27/23 13:56,1:59:24,60,60,100,100,100,100,0
9/27/23 13:56,1:59:26,60,60,100,100,100,100,0
9/27/23 13:56,1:59:27,60,60,100,100,100,100,0
9/27/23 13:56,1:59:29,60,60,100,100,100,100,0
9/27/23 13:56,1:59:30,60,60,100,100,100,100,0
9/27/23 13:56,1:59:43,60,60,100,100,100,100,0
9/27/23 13:56,1:59:46,60,60,100,100,100,100,0
9/27/23 13:56,1:59:47,60,60,100,100,100,100,0
9/27/23 13:56,1:59:48,60,60,100,100,100,100,0
9/27/23 13:56,1:59:49,60,60,100,100,100,100,0
9/27/23 13:56,1:59:50,60,60,100,100,100,100,0
9/27/23 13:56,1:59:51,60,60,100,100,100,100,0
9/27/23 13:56,1:59:54,60,60,100,100,100,100,0
9/27/23 13:56,2:00:00,60,60,100,100,100,100,0
9/27/23 13:56,2:00:04,60,60,100,100,100,100,0
9/27/23 13:56,2:00:05,60,60,100,100,100,100,0
9/27/23 13:56,2:00:10,60,60,100,100,100,100,0
9/27/23 13:56,2:00:11,60,60,100,100,100,100,0
9/27/23 13:57,2:00:12,60,60,100,100,100,100,0
9/27/23 13:57,2:00:13,60,60,100,100,100,100,0
9/27/23 13:57,2:00:14,60,60,100,100,100,100,0
9/27/23 13:57,2:00:15,60,60,100,100,100,100,0
9/27/23 13:57,2:00:16,60,60,100,100,100,100,0
9/27/23 13:57,2:00:17,60,60,100,100,100,100,0
9/27/23 13:57,2:00:20,60,60,100,100,100,100,0
9/27/23 13:57,2:00:21,60,60,100,100,100,100,0
9/27/23 13:57,2:00:23,60,60,100,100,100,100,0
9/27/23 13:57,2:00:25,60,60,100,100,100,100,0
9/27/23 13:57,2:00:29,60,60,100,100,100,100,0
9/27/23 13:57,2:00:31,60,60,100,100,100,100,0
9/27/23 13:57,2:00:32,60,60,100,100,100,100,0
9/27/23 13:57,2:00:33,60,60,100,100,100,100,0
9/27/23 13:57,2:00:36,60,60,100,100,100,100,0
9/27/23 13:57,2:00:37,60,60,100,100,100,100,0
9/27/23 13:57,2:00:39,60,60,100,100,100,100,0
9/27/23 13:57,2:00:40,60,60,100,100,100,100,0
9/27/23 13:57,2:00:41,60,60,100,100,100,100,0
9/27/23 13:57,2:00:44,60,60,100,100,100,100,0
9/27/23 13:57,2:00:46,60,60,100,100,100,100,0
9/27/23 13:57,2:00:48,60,60,100,100,100,100,0
9/27/23 13:58,2:01:36,60,60,100,100,100,100,0
9/27/23 13:58,2:01:37,60,60,100,100,100,100,0
9/27/23 13:58,2:01:40,60,60,100,100,100,100,0
9/27/23 13:58,2:01:41,60,60,100,100,100,100,0
9/27/23 13:58,2:01:42,60,60,100,100,100,100,0
9/27/23 13:58,2:01:43,60,60,100,100,100,100,0
9/27/23 13:58,2:01:46,60,60,100,100,100,100,0
9/27/23 13:58,2:01:47,60,60,100,100,100,100,0
9/27/23 13:58,2:01:52,60,60,100,100,100,100,0
9/27/23 13:58,2:01:53,60,60,100,100,100,100,0
9/27/23 13:58,2:01:55,60,60,100,100,100,100,0
9/27/23 13:58,2:01:56,60,60,100,100,100,100,0
9/27/23 13:58,2:01:59,60,60,100,100,100,100,0
9/27/23 13:58,2:02:00,60,60,100,100,100,100,0
9/27/23 13:59,2:02:13,60,60,100,100,100,100,0
9/27/23 13:59,2:02:17,60,60,100,100,100,100,0
9/27/23 13:59,2:02:18,60,60,100,100,100,100,0
9/27/23 13:59,2:02:19,60,60,100,100,100,100,0
9/27/23 13:59,2:02:21,60,60,100,100,100,100,0
9/27/23 13:59,2:02:22,60,60,100,100,100,100,0
9/27/23 13:59,2:02:23,60,60,100,100,100,100,0
9/27/23 13:59,2:02:25,60,60,100,100,100,100,0
9/27/23 13:59,2:02:27,60,60,100,100,100,100,0
9/27/23 13:59,2:02:28,60,60,100,100,100,100,0
9/27/23 13:59,2:02:32,60,60,100,100,100,100,0
9/27/23 13:59,2:02:33,60,60,100,100,100,100,0
9/27/23 13:59,2:02:36,60,60,100,100,100,100,0
9/27/23 13:59,2:02:42,60,60,100,100,100,100,0
9/27/23 13:59,2:02:43,60,60,100,100,100,100,0
9/27/23 13:59,2:02:45,60,60,100,100,100,100,0
9/27/23 13:59,2:02:46,60,60,100,100,100,100,0
9/27/23 13:59,2:02:48,60,60,100,100,100,100,0
9/27/23 13:59,2:02:49,60,60,100,100,100,100,0
9/27/23 13:59,2:02:51,60,60,100,100,100,100,0
9/27/23 13:59,2:02:52,60,60,100,100,100,100,0
9/27/23 13:59,2:02:53,60,60,100,100,100,100,0
9/27/23 13:59,2:02:54,60,60,100,100,100,100,0
9/27/23 13:59,2:03:05,60,60,100,100,100,100,0
9/27/23 13:59,2:03:07,60,60,100,100,100,100,0
9/27/23 13:59,2:03:11,60,60,100,100,100,100,0
9/27/23 14:00,2:03:12,60,60,100,100,100,100,0
9/27/23 14:00,2:03:16,60,60,100,100,100,100,0
9/27/23 14:00,2:03:17,60,60,100,100,100,100,0
9/27/23 14:00,2:03:35,60,60,100,100,100,100,0
9/27/23 14:00,2:03:36,60,60,100,100,100,100,0
9/27/23 14:02,2:06:01,60,60,100,100,100,100,0
9/27/23 14:02,2:06:02,60,60,100,100,100,100,0
9/27/23 14:05,2:08:58,60,60,100,100,100,100,0
9/27/23 14:05,2:08:59,60,60,100,100,100,100,0
9/27/23 14:06,2:09:43,60,60,100,100,100,100,0
9/27/23 14:06,2:09:44,60,60,100,100,100,100,0
9/27/23 14:06,2:09:48,60,60,100,100,100,100,0
9/27/23 14:06,2:09:49,60,60.1,100,100,100,100,0
9/27/23 14:06,2:09:50,60,60,100,100,100,100,0
9/27/23 14:06,2:09:51,60,60.1,100,100,100,100,0
9/27/23 14:06,2:09:52,60,60,100,100,100,100,0
9/27/23 14:06,2:10:02,60,60,100,100,100,100,0
9/27/23 14:06,2:10:03,60,60.1,100,100,100,100,0
9/27/23 14:06,2:10:04,60,60,100,100,100,100,0
9/27/23 14:07,2:10:29,60,60,100,100,100,100,0
9/27/23 14:07,2:10:30,60,60,100,100,100,100,0
9/27/23 14:08,2:11:30,60,60,100,100,100,100,0
9/27/23 14:08,2:11:31,60,59.9,100,100,100,100,0
9/27/23 14:08,2:11:32,60,60,100,100,100,100,0
9/27/23 14:08,2:11:43,60,60,100,100,100,100,0
9/27/23 14:08,2:11:44,60,59.9,100,100,100,100,0
9/27/23 14:08,2:11:45,60,60,100,100,100,100,0
9/27/23 14:08,2:11:55,60,60,100,100,100,100,0
9/27/23 14:08,2:11:56,60,59.9,100,100,100,100,0
