Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,"AM-PMMA-THF-Ethyl Acetate-1,2-dichlorobenzene-1,2-dichloroethane",2 Dichlorobenzene-1,2 Dichloroethane,,,,,
Reactor1,14.91 mg/ml PMMA in THF,,,,,,,
Reactor2,15.1 mg/ml PMMA in Ethyl Acetate,,,,,,,
Reactor3,"14.98 mg/ml PMMA in 1,2-dichlorobenzene",,,,,,,
Reactor4,"14.96 mg/ml PMMA in 1,2-dichloroethane",,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PMMA:33,,,,,,,
solvent_ids,THF:18,Ethyl Acetate:19,"1,2-dichlorobenzene:39","1,2-dichloroethane:37",,,,
Start of Experiment,11/10/23 12:56,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Stir (Bottom) at,900, rpm,,,,,,
Hold at,20, for ,21, sec,,,,
Tune,,,,,,,,
11/10/23 13:03,0:07:13,22.2,22.1,94,86,98,100,0
11/10/23 13:03,0:07:14,22.3,22.1,95,90,100,100,0
11/10/23 13:03,0:07:15,22.3,22.2,92,82,100,100,0
11/10/23 13:03,0:07:16,22.3,22.2,91,82,100,100,0
11/10/23 13:03,0:07:17,22.3,22.2,98,86,100,94,0
11/10/23 13:03,0:07:18,22.3,22.2,92,82,99,100,0
11/10/23 13:03,0:07:19,22.3,22.2,94,79,100,100,0
11/10/23 13:03,0:07:20,22.3,22.2,100,82,98,100,0
11/10/23 13:03,0:07:21,22.3,22.2,100,79,100,100,0
11/10/23 13:03,0:07:22,22.3,22.2,87,79,100,100,0
11/10/23 13:03,0:07:23,22.3,22.2,100,82,100,100,0
11/10/23 13:03,0:07:24,22.3,22.2,98,89,100,100,0
11/10/23 13:03,0:07:25,22.3,22.2,95,79,100,100,0
11/10/23 13:03,0:07:26,22.4,22.2,93,87,100,100,0
11/10/23 13:03,0:07:27,22.4,22.3,96,86,100,100,0
11/10/23 13:03,0:07:28,22.4,22.3,95,80,100,100,0
11/10/23 13:03,0:07:29,22.4,22.3,97,95,100,100,0
11/10/23 13:03,0:07:30,22.4,22.3,98,80,100,100,0
11/10/23 13:03,0:07:31,22.4,22.3,91,86,100,100,0
11/10/23 13:03,0:07:32,22.4,22.3,89,84,100,100,0
11/10/23 13:03,0:07:33,22.4,22.3,95,82,92,100,0
11/10/23 13:03,0:07:34,22.4,22.3,93,81,90,100,0
11/10/23 13:03,0:07:35,22.4,22.3,97,79,99,100,0
11/10/23 13:03,0:07:36,22.4,22.3,92,82,100,100,0
11/10/23 13:03,0:07:37,22.4,22.3,94,82,100,100,0
11/10/23 13:03,0:07:38,22.5,22.3,94,85,100,100,0
11/10/23 13:03,0:07:39,22.5,22.3,92,88,100,100,0
11/10/23 13:03,0:07:40,22.5,22.4,94,76,100,100,0
11/10/23 13:03,0:07:41,22.5,22.4,92,82,100,100,0
11/10/23 13:03,0:07:42,22.5,22.4,96,80,98,100,0
11/10/23 13:03,0:07:43,22.5,22.4,93,81,100,100,0
11/10/23 13:03,0:07:44,22.5,22.4,91,82,100,100,0
11/10/23 13:03,0:07:45,22.5,22.4,95,86,100,100,0
11/10/23 13:03,0:07:47,22.5,22.4,92,77,100,100,0
11/10/23 13:03,0:07:48,22.5,22.4,89,79,100,100,0
11/10/23 13:03,0:07:49,22.5,22.4,94,86,100,100,0
11/10/23 13:03,0:07:50,22.6,22.4,98,83,93,100,0
11/10/23 13:03,0:07:51,22.6,22.4,100,83,100,100,0
11/10/23 13:03,0:07:52,22.6,22.4,93,76,100,100,0
11/10/23 13:03,0:07:53,22.6,22.4,88,82,100,100,0
11/10/23 13:03,0:07:54,22.6,22.4,95,86,98,100,0
11/10/23 13:04,0:07:55,22.6,22.5,94,89,100,95,0
11/10/23 13:04,0:07:56,22.6,22.5,96,79,98,100,0
11/10/23 13:04,0:07:57,22.6,22.5,94,79,100,100,0
11/10/23 13:04,0:07:58,22.6,22.5,94,82,100,100,0
11/10/23 13:04,0:07:59,22.6,22.5,92,83,100,100,0
11/10/23 13:04,0:08:00,22.6,22.5,92,83,100,100,0
11/10/23 13:04,0:08:01,22.6,22.5,84,85,100,100,0
11/10/23 13:04,0:08:02,22.7,22.5,87,87,100,100,0
11/10/23 13:04,0:08:03,22.7,22.5,91,86,100,100,0
11/10/23 13:04,0:08:04,22.7,22.5,97,82,100,100,0
11/10/23 13:04,0:08:05,22.7,22.5,92,88,99,100,0
11/10/23 13:04,0:08:06,22.7,22.6,98,86,100,100,0
11/10/23 13:04,0:08:07,22.7,22.6,93,89,100,100,0
11/10/23 13:04,0:08:08,22.7,22.6,94,82,100,100,0
11/10/23 13:04,0:08:09,22.7,22.6,94,91,100,100,0
11/10/23 13:04,0:08:10,22.7,22.6,92,83,96,100,0
11/10/23 13:04,0:08:11,22.7,22.6,100,78,100,100,0
11/10/23 13:04,0:08:12,22.7,22.6,93,80,100,100,0
11/10/23 13:04,0:08:13,22.7,22.6,89,81,100,100,0
11/10/23 13:04,0:08:14,22.8,22.6,100,76,100,100,0
11/10/23 13:04,0:08:15,22.8,22.6,97,80,100,100,0
11/10/23 13:04,0:08:16,22.8,22.6,87,77,100,100,0
11/10/23 13:04,0:08:17,22.8,22.6,93,82,100,100,0
11/10/23 13:04,0:08:18,22.8,22.7,93,90,100,100,0
11/10/23 13:04,0:08:19,22.8,22.7,89,87,100,100,0
11/10/23 13:04,0:08:20,22.8,22.7,98,82,100,100,0
11/10/23 13:04,0:08:21,22.8,22.7,92,83,100,100,0
11/10/23 13:04,0:08:22,22.8,22.7,89,79,100,100,0
11/10/23 13:04,0:08:23,22.8,22.7,100,80,100,100,0
11/10/23 13:04,0:08:24,22.8,22.7,97,85,100,100,0
11/10/23 13:04,0:08:25,22.8,22.7,97,83,99,100,0
11/10/23 13:04,0:08:26,22.9,22.7,95,80,100,100,0
11/10/23 13:04,0:08:27,22.9,22.7,97,88,100,100,0
11/10/23 13:04,0:08:28,22.9,22.7,97,82,100,100,0
11/10/23 13:04,0:08:29,22.9,22.8,89,86,100,100,0
11/10/23 13:04,0:08:30,22.9,22.8,95,83,100,100,0
11/10/23 13:04,0:08:31,22.9,22.8,92,83,100,100,0
11/10/23 13:04,0:08:32,22.9,22.8,96,91,100,100,0
11/10/23 13:04,0:08:33,22.9,22.8,92,84,100,100,0
11/10/23 13:04,0:08:34,22.9,22.8,95,82,100,100,0
11/10/23 13:04,0:08:35,22.9,22.8,91,85,100,100,0
11/10/23 13:04,0:08:36,22.9,22.8,98,79,100,100,0
11/10/23 13:04,0:08:37,22.9,22.8,91,78,100,100,0
11/10/23 13:04,0:08:38,23,22.8,93,85,100,100,0
11/10/23 13:04,0:08:39,23,22.8,96,88,100,100,0
11/10/23 13:04,0:08:40,23,22.8,97,91,100,100,0
11/10/23 13:04,0:08:41,23,22.9,89,79,100,100,0
11/10/23 13:04,0:08:42,23,22.9,100,86,100,100,0
11/10/23 13:04,0:08:43,23,22.9,97,89,98,100,0
11/10/23 13:04,0:08:44,23,22.9,97,88,87,100,0
11/10/23 13:04,0:08:45,23,22.9,100,85,100,100,0
11/10/23 13:04,0:08:46,23,22.9,100,86,100,100,0
11/10/23 13:04,0:08:47,23,22.9,97,76,100,100,0
11/10/23 13:04,0:08:48,23,22.9,99,78,100,100,0
11/10/23 13:04,0:08:49,23,22.9,89,87,100,98,0
11/10/23 13:04,0:08:50,23.1,22.9,88,93,100,100,0
11/10/23 13:04,0:08:51,23.1,22.9,89,82,100,100,0
11/10/23 13:04,0:08:52,23.1,22.9,95,85,100,100,0
11/10/23 13:04,0:08:53,23.1,23,97,78,95,100,0
11/10/23 13:04,0:08:54,23.1,23,98,89,100,100,0
11/10/23 13:05,0:08:55,23.1,23,94,82,100,100,0
11/10/23 13:05,0:08:56,23.1,23,99,80,100,100,0
11/10/23 13:05,0:08:57,23.1,23,100,83,97,100,0
11/10/23 13:05,0:08:58,23.1,23,94,85,96,100,0
11/10/23 13:05,0:08:59,23.1,23,91,88,100,100,0
11/10/23 13:05,0:09:00,23.1,23,94,84,100,100,0
11/10/23 13:05,0:09:01,23.2,23,99,83,100,100,0
11/10/23 13:05,0:09:02,23.2,23,91,87,100,100,0
11/10/23 13:05,0:09:03,23.2,23,93,86,100,100,0
11/10/23 13:05,0:09:04,23.2,23,99,87,100,100,0
11/10/23 13:05,0:09:05,23.2,23.1,96,82,100,100,0
11/10/23 13:05,0:09:06,23.2,23.1,91,89,100,100,0
11/10/23 13:05,0:09:07,23.2,23.1,100,79,100,100,0
11/10/23 13:05,0:09:08,23.2,23.1,100,83,100,100,0
11/10/23 13:05,0:09:09,23.2,23.1,95,86,100,100,0
11/10/23 13:05,0:09:10,23.2,23.1,94,81,100,100,0
11/10/23 13:05,0:09:11,23.2,23.1,98,87,100,100,0
11/10/23 13:05,0:09:12,23.2,23.1,95,81,100,100,0
11/10/23 13:05,0:09:13,23.3,23.1,92,80,100,100,0
11/10/23 13:05,0:09:14,23.3,23.1,95,82,100,100,0
11/10/23 13:05,0:09:16,23.3,23.1,100,79,100,100,0
11/10/23 13:05,0:09:17,23.3,23.2,99,91,100,100,0
11/10/23 13:05,0:09:18,23.3,23.2,98,84,99,100,0
11/10/23 13:05,0:09:19,23.3,23.2,96,85,100,100,0
11/10/23 13:05,0:09:20,23.3,23.2,97,82,88,100,0
11/10/23 13:05,0:09:21,23.3,23.2,100,82,100,100,0
11/10/23 13:05,0:09:22,23.3,23.3,93,80,100,100,0
11/10/23 13:05,0:09:23,23.3,23.3,98,76,100,100,0
11/10/23 13:05,0:09:24,23.3,23.3,97,90,100,100,0
11/10/23 13:05,0:09:25,23.3,23.2,94,86,96,100,0
11/10/23 13:05,0:09:26,23.4,23.3,98,89,100,100,0
11/10/23 13:05,0:09:27,23.4,23.3,97,85,100,100,0
11/10/23 13:05,0:09:28,23.4,23.3,98,91,100,100,0
11/10/23 13:05,0:09:29,23.4,23.3,94,82,100,100,0
11/10/23 13:05,0:09:30,23.4,23.3,95,84,100,100,0
11/10/23 13:05,0:09:31,23.4,23.3,94,82,100,100,0
11/10/23 13:05,0:09:32,23.4,23.3,95,88,98,100,0
11/10/23 13:05,0:09:33,23.4,23.3,94,86,100,100,0
11/10/23 13:05,0:09:34,23.4,23.4,92,91,96,100,0
11/10/23 13:05,0:09:35,23.4,23.3,93,92,100,100,0
11/10/23 13:05,0:09:36,23.4,23.3,100,83,100,100,0
11/10/23 13:05,0:09:37,23.4,23.3,97,90,100,100,0
11/10/23 13:05,0:09:38,23.5,23.3,97,81,97,100,0
11/10/23 13:05,0:09:39,23.5,23.3,98,89,95,100,0
11/10/23 13:05,0:09:40,23.5,23.4,98,85,100,100,0
11/10/23 13:05,0:09:41,23.5,23.4,92,91,84,100,0
11/10/23 13:05,0:09:42,23.5,23.4,84,83,100,100,0
11/10/23 13:05,0:09:43,23.5,23.4,100,80,98,100,0
11/10/23 13:05,0:09:44,23.5,23.4,97,89,100,100,0
11/10/23 13:05,0:09:45,23.5,23.4,99,86,100,100,0
11/10/23 13:05,0:09:46,23.5,23.4,97,84,100,100,0
11/10/23 13:05,0:09:47,23.5,23.4,100,86,100,100,0
11/10/23 13:05,0:09:48,23.5,23.4,99,85,100,100,0
11/10/23 13:05,0:09:49,23.5,23.4,99,87,100,100,0
11/10/23 13:05,0:09:50,23.6,23.4,98,75,93,100,0
11/10/23 13:05,0:09:51,23.6,23.4,100,85,100,100,0
11/10/23 13:05,0:09:52,23.6,23.5,97,81,100,100,0
11/10/23 13:05,0:09:53,23.6,23.5,100,85,95,100,0
11/10/23 13:05,0:09:54,23.6,23.5,95,83,100,100,0
11/10/23 13:06,0:09:55,23.6,23.5,85,82,100,100,0
11/10/23 13:06,0:09:56,23.6,23.5,93,79,100,100,0
11/10/23 13:06,0:09:57,23.6,23.5,95,88,100,100,0
11/10/23 13:06,0:09:58,23.6,23.6,94,83,100,100,0
11/10/23 13:06,0:09:59,23.6,23.6,94,86,100,100,0
11/10/23 13:06,0:10:00,23.6,23.6,94,88,100,100,0
11/10/23 13:06,0:10:01,23.6,23.6,89,85,100,100,0
11/10/23 13:06,0:10:02,23.7,23.5,95,94,100,100,0
11/10/23 13:06,0:10:03,23.7,23.6,100,83,100,100,0
11/10/23 13:06,0:10:04,23.7,23.6,92,83,100,100,0
11/10/23 13:06,0:10:05,23.7,23.6,100,83,100,100,0
11/10/23 13:06,0:10:06,23.7,23.6,100,88,97,100,0
11/10/23 13:06,0:10:07,23.7,23.6,97,77,98,100,0
11/10/23 13:06,0:10:08,23.7,23.6,94,89,100,100,0
11/10/23 13:06,0:10:09,23.7,23.6,94,92,100,100,0
11/10/23 13:06,0:10:10,23.7,23.7,95,84,100,100,0
11/10/23 13:06,0:10:11,23.7,23.7,90,89,99,100,0
11/10/23 13:06,0:10:12,23.7,23.7,100,88,100,100,0
11/10/23 13:06,0:10:13,23.7,23.7,92,83,100,100,0
11/10/23 13:06,0:10:14,23.8,23.7,95,81,100,100,0
11/10/23 13:06,0:10:15,23.8,23.7,100,81,100,100,0
11/10/23 13:06,0:10:16,23.8,23.7,98,80,100,100,0
11/10/23 13:06,0:10:17,23.8,23.7,88,94,100,100,0
11/10/23 13:06,0:10:18,23.8,23.7,81,78,100,100,0
11/10/23 13:06,0:10:19,23.8,23.7,86,86,100,100,0
11/10/23 13:06,0:10:20,23.8,23.7,98,83,96,100,0
11/10/23 13:06,0:10:21,23.8,23.8,94,94,100,100,0
11/10/23 13:06,0:10:22,23.8,23.8,90,91,100,100,0
11/10/23 13:06,0:10:23,23.8,23.8,91,95,99,100,0
11/10/23 13:06,0:10:24,23.8,23.8,97,100,100,100,0
11/10/23 13:06,0:10:25,23.9,23.8,89,72,93,100,0
11/10/23 13:06,0:10:26,23.9,23.8,90,79,100,100,0
11/10/23 13:06,0:10:27,23.9,23.8,99,85,100,100,0
11/10/23 13:06,0:10:28,23.9,23.8,94,87,100,100,0
11/10/23 13:06,0:10:29,23.9,23.8,92,91,100,100,0
11/10/23 13:06,0:10:30,23.9,23.8,91,80,100,100,0
11/10/23 13:06,0:10:31,23.9,23.8,93,83,100,100,0
11/10/23 13:06,0:10:32,23.9,23.8,100,87,100,100,0
11/10/23 13:06,0:10:33,23.9,23.9,100,82,100,95,0
11/10/23 13:06,0:10:34,23.9,23.9,94,85,100,100,0
11/10/23 13:06,0:10:35,23.9,23.9,97,88,99,100,0
11/10/23 13:06,0:10:37,23.9,23.9,100,87,100,100,0
11/10/23 13:06,0:10:38,24,23.9,98,86,100,100,0
11/10/23 13:06,0:10:39,24,23.9,95,89,100,100,0
11/10/23 13:06,0:10:40,24,23.9,93,84,100,100,0
11/10/23 13:06,0:10:41,24,23.9,95,85,93,100,0
11/10/23 13:06,0:10:42,24,23.9,93,85,100,100,0
11/10/23 13:06,0:10:43,24,23.9,94,84,98,100,0
11/10/23 13:06,0:10:44,24,23.9,100,89,100,100,0
11/10/23 13:06,0:10:45,24,23.9,100,85,100,100,0
11/10/23 13:06,0:10:46,24,24,100,89,98,100,0
11/10/23 13:06,0:10:47,24,24,96,80,99,100,0
11/10/23 13:06,0:10:48,24,24,93,83,100,100,0
11/10/23 13:06,0:10:49,24,24,94,90,100,100,0
11/10/23 13:06,0:10:50,24.1,24,100,89,100,100,0
11/10/23 13:06,0:10:51,24.1,24,93,86,100,100,0
11/10/23 13:06,0:10:52,24.1,24,100,85,100,100,0
11/10/23 13:06,0:10:53,24.1,24,100,80,100,100,0
11/10/23 13:06,0:10:54,24.1,24,86,83,100,100,0
11/10/23 13:07,0:10:55,24.1,24,93,81,96,100,0
11/10/23 13:07,0:10:56,24.1,24,98,89,99,100,0
11/10/23 13:07,0:10:57,24.1,24,98,88,100,100,0
11/10/23 13:07,0:10:58,24.1,24.1,95,82,100,100,0
11/10/23 13:07,0:10:59,24.1,24.1,99,89,100,100,0
11/10/23 13:07,0:11:00,24.1,24.1,99,84,95,100,0
11/10/23 13:07,0:11:01,24.1,24.1,90,80,100,100,0
11/10/23 13:07,0:11:02,24.2,24.1,98,79,97,100,0
11/10/23 13:07,0:11:03,24.2,24.1,96,87,100,100,0
11/10/23 13:07,0:11:04,24.2,24.1,95,91,100,100,0
11/10/23 13:07,0:11:05,24.2,24.1,97,85,100,100,0
11/10/23 13:07,0:11:06,24.2,24.1,100,83,100,100,0
11/10/23 13:07,0:11:07,24.2,24.1,100,93,100,100,0
11/10/23 13:07,0:11:08,24.2,24.1,95,88,100,100,0
11/10/23 13:07,0:11:09,24.2,24.1,100,84,96,100,0
11/10/23 13:07,0:11:10,24.2,24.2,100,79,100,100,0
11/10/23 13:07,0:11:11,24.2,24.2,94,83,100,100,0
11/10/23 13:07,0:11:12,24.2,24.2,96,83,98,100,0
11/10/23 13:07,0:11:13,24.2,24.2,93,89,100,100,0
11/10/23 13:07,0:11:14,24.3,24.2,95,89,94,100,0
11/10/23 13:07,0:11:15,24.3,24.2,89,86,100,100,0
11/10/23 13:07,0:11:16,24.3,24.2,98,82,98,100,0
11/10/23 13:07,0:11:17,24.3,24.2,98,91,100,100,0
11/10/23 13:07,0:11:18,24.3,24.2,90,89,100,100,0
11/10/23 13:07,0:11:19,24.3,24.2,98,77,100,100,0
11/10/23 13:07,0:11:20,24.3,24.2,95,83,98,100,0
11/10/23 13:07,0:11:21,24.3,24.2,99,90,100,100,0
11/10/23 13:07,0:11:22,24.3,24.3,100,96,96,100,0
11/10/23 13:07,0:11:23,24.3,24.3,100,76,100,100,0
11/10/23 13:07,0:11:24,24.3,24.3,98,86,100,100,0
11/10/23 13:07,0:11:25,24.3,24.3,100,89,99,100,0
11/10/23 13:07,0:11:26,24.4,24.3,93,89,99,100,0
11/10/23 13:07,0:11:27,24.4,24.3,91,83,100,100,0
11/10/23 13:07,0:11:28,24.4,24.3,99,81,100,100,0
11/10/23 13:07,0:11:29,24.4,24.3,100,86,100,100,0
11/10/23 13:07,0:11:30,24.4,24.3,100,86,100,100,0
11/10/23 13:07,0:11:31,24.4,24.3,97,89,100,100,0
11/10/23 13:07,0:11:32,24.4,24.4,95,86,100,100,0
11/10/23 13:07,0:11:33,24.4,24.4,96,86,100,100,0
11/10/23 13:07,0:11:34,24.4,24.4,93,88,100,100,0
11/10/23 13:07,0:11:35,24.4,24.4,91,85,100,100,0
11/10/23 13:07,0:11:36,24.4,24.4,98,83,100,100,0
11/10/23 13:07,0:11:37,24.5,24.4,98,80,99,100,0
11/10/23 13:07,0:11:38,24.5,24.4,100,96,100,100,0
11/10/23 13:07,0:11:39,24.5,24.4,96,86,100,100,0
11/10/23 13:07,0:11:40,24.5,24.4,93,87,100,100,0
11/10/23 13:07,0:11:41,24.5,24.4,98,91,100,100,0
11/10/23 13:07,0:11:42,24.5,24.4,95,91,100,100,0
11/10/23 13:07,0:11:43,24.5,24.5,98,88,90,100,0
11/10/23 13:07,0:11:44,24.5,24.5,94,100,100,100,0
11/10/23 13:07,0:11:45,24.5,24.5,94,80,100,100,0
11/10/23 13:07,0:11:46,24.5,24.5,98,87,93,100,0
11/10/23 13:07,0:11:47,24.5,24.5,95,80,100,100,0
11/10/23 13:07,0:11:48,24.5,24.5,93,86,95,100,0
11/10/23 13:07,0:11:49,24.6,24.5,97,82,100,100,0
11/10/23 13:07,0:11:50,24.6,24.5,97,93,100,100,0
11/10/23 13:07,0:11:51,24.6,24.5,100,83,100,100,0
11/10/23 13:07,0:11:52,24.6,24.5,100,82,100,100,0
11/10/23 13:07,0:11:53,24.6,24.5,97,88,100,100,0
11/10/23 13:07,0:11:54,24.6,24.5,97,83,100,100,0
11/10/23 13:08,0:11:55,24.6,24.5,94,90,100,100,0
11/10/23 13:08,0:11:56,24.6,24.6,86,88,100,100,0
11/10/23 13:08,0:11:57,24.6,24.6,92,94,100,100,0
11/10/23 13:08,0:11:58,24.6,24.6,100,86,100,100,0
11/10/23 13:08,0:12:00,24.6,24.6,96,89,100,100,0
11/10/23 13:08,0:12:01,24.6,24.6,100,78,100,100,0
11/10/23 13:08,0:12:02,24.7,24.6,96,84,100,100,0
11/10/23 13:08,0:12:03,24.7,24.6,99,88,100,100,0
11/10/23 13:08,0:12:04,24.7,24.6,87,81,100,100,0
11/10/23 13:08,0:12:05,24.7,24.6,97,79,100,100,0
11/10/23 13:08,0:12:06,24.7,24.6,97,85,82,100,0
11/10/23 13:08,0:12:07,24.7,24.6,100,80,100,100,0
11/10/23 13:08,0:12:08,24.7,24.6,99,85,100,100,0
11/10/23 13:08,0:12:09,24.7,24.6,97,87,100,100,0
11/10/23 13:08,0:12:10,24.7,24.7,88,87,100,100,0
11/10/23 13:08,0:12:11,24.7,24.7,100,88,100,100,0
11/10/23 13:08,0:12:12,24.7,24.7,100,84,94,100,0
11/10/23 13:08,0:12:13,24.7,24.7,98,82,100,100,0
11/10/23 13:08,0:12:14,24.8,24.7,89,83,100,100,0
11/10/23 13:08,0:12:15,24.8,24.7,100,82,100,100,0
11/10/23 13:08,0:12:16,24.8,24.7,99,91,100,100,0
11/10/23 13:08,0:12:17,24.8,24.7,98,85,100,100,0
11/10/23 13:08,0:12:18,24.8,24.7,97,89,100,100,0
11/10/23 13:08,0:12:19,24.8,24.7,95,88,98,100,0
11/10/23 13:08,0:12:20,24.8,24.7,94,88,98,100,0
11/10/23 13:08,0:12:21,24.8,24.7,98,82,100,100,0
11/10/23 13:08,0:12:22,24.8,24.7,100,93,100,100,0
11/10/23 13:08,0:12:23,24.8,24.7,100,90,100,100,0
11/10/23 13:08,0:12:24,24.8,24.7,97,91,100,100,0
11/10/23 13:08,0:12:25,24.8,24.8,97,88,100,100,0
11/10/23 13:08,0:12:26,24.9,24.8,95,91,100,100,0
11/10/23 13:08,0:12:27,24.9,24.8,100,88,100,100,0
11/10/23 13:08,0:12:28,24.9,24.8,95,90,100,100,0
11/10/23 13:08,0:12:29,24.9,24.8,97,84,100,100,0
11/10/23 13:08,0:12:30,24.9,24.8,100,81,100,100,0
11/10/23 13:08,0:12:31,24.9,24.8,92,87,100,100,0
11/10/23 13:08,0:12:32,24.9,24.8,99,80,100,100,0
11/10/23 13:08,0:12:33,24.9,24.8,97,92,99,100,0
11/10/23 13:08,0:12:34,24.9,24.8,97,79,100,100,0
11/10/23 13:08,0:12:35,24.9,24.8,94,86,100,100,0
11/10/23 13:08,0:12:36,24.9,24.8,94,83,96,100,0
11/10/23 13:08,0:12:37,24.9,24.8,95,82,100,100,0
11/10/23 13:08,0:12:38,25,24.8,97,89,100,100,0
11/10/23 13:08,0:12:39,25,24.8,93,82,100,100,0
11/10/23 13:08,0:12:40,25,24.8,91,86,100,100,0
11/10/23 13:08,0:12:41,25,24.8,100,87,100,100,0
11/10/23 13:08,0:12:42,25,24.8,93,83,100,100,0
11/10/23 13:08,0:12:43,25,24.8,100,85,100,100,0
11/10/23 13:08,0:12:44,25,24.8,97,84,96,100,0
11/10/23 13:08,0:12:45,25,24.9,97,94,100,100,0
11/10/23 13:08,0:12:46,25,24.8,98,91,100,100,0
11/10/23 13:08,0:12:47,25,24.9,100,83,99,100,0
11/10/23 13:08,0:12:48,25,24.9,91,82,100,100,0
11/10/23 13:08,0:12:49,25,24.9,98,82,100,100,0
11/10/23 13:08,0:12:50,25.1,24.9,92,81,100,100,0
11/10/23 13:08,0:12:51,25.1,24.9,96,82,100,100,0
11/10/23 13:08,0:12:52,25.1,24.9,96,82,100,100,0
11/10/23 13:08,0:12:53,25.1,24.9,100,85,100,100,0
11/10/23 13:08,0:12:54,25.1,25,94,84,92,100,0
11/10/23 13:09,0:12:55,25.1,25,93,88,100,100,0
11/10/23 13:09,0:12:56,25.1,25,97,88,100,100,0
11/10/23 13:09,0:12:57,25.1,25,95,84,100,100,0
11/10/23 13:09,0:12:58,25.1,25,98,89,100,100,0
11/10/23 13:09,0:12:59,25.1,25,92,87,100,100,0
11/10/23 13:09,0:13:00,25.1,25,95,87,100,100,0
11/10/23 13:09,0:13:01,25.2,25,98,88,100,100,0
11/10/23 13:09,0:13:02,25.2,25,89,82,100,100,0
11/10/23 13:09,0:13:03,25.2,25,100,86,100,100,0
11/10/23 13:09,0:13:04,25.2,25.1,94,92,100,100,0
11/10/23 13:09,0:13:05,25.2,25.1,89,89,100,100,0
11/10/23 13:09,0:13:06,25.2,25.1,94,83,100,100,0
11/10/23 13:09,0:13:07,25.2,25.1,100,82,100,100,0
11/10/23 13:09,0:13:08,25.2,25.1,99,91,100,100,0
11/10/23 13:09,0:13:09,25.2,25.1,100,80,100,100,0
11/10/23 13:09,0:13:10,25.2,25.1,95,84,100,100,0
11/10/23 13:09,0:13:11,25.2,25.1,97,83,90,100,0
11/10/23 13:09,0:13:12,25.2,25.1,95,87,100,100,0
11/10/23 13:09,0:13:13,25.3,25.1,99,88,100,100,0
11/10/23 13:09,0:13:14,25.3,25.1,97,89,100,100,0
11/10/23 13:09,0:13:15,25.3,25.1,100,83,100,100,0
11/10/23 13:09,0:13:16,25.3,25.2,91,89,100,100,0
11/10/23 13:09,0:13:17,25.3,25.2,91,94,100,100,0
11/10/23 13:09,0:13:18,25.3,25.2,87,91,100,100,0
11/10/23 13:09,0:13:19,25.3,25.2,94,93,100,100,0
11/10/23 13:09,0:13:20,25.3,25.2,94,85,100,100,0
11/10/23 13:09,0:13:21,25.3,25.2,98,83,100,100,0
11/10/23 13:09,0:13:23,25.3,25.2,99,93,98,100,0
11/10/23 13:09,0:13:24,25.3,25.2,94,92,100,100,0
11/10/23 13:09,0:13:25,25.3,25.2,100,88,100,100,0
11/10/23 13:09,0:13:26,25.4,25.2,88,93,100,100,0
11/10/23 13:09,0:13:27,25.4,25.2,100,89,100,100,0
11/10/23 13:09,0:13:28,25.4,25.2,94,91,100,100,0
11/10/23 13:09,0:13:29,25.4,25.2,92,85,100,100,0
11/10/23 13:09,0:13:30,25.4,25.3,99,91,100,100,0
11/10/23 13:09,0:13:31,25.4,25.3,95,87,100,100,0
11/10/23 13:09,0:13:32,25.4,25.3,97,93,99,100,0
11/10/23 13:09,0:13:33,25.4,25.3,87,89,99,100,0
11/10/23 13:09,0:13:34,25.4,25.3,92,90,100,100,0
11/10/23 13:09,0:13:35,25.4,25.3,95,86,100,100,0
11/10/23 13:09,0:13:36,25.4,25.3,83,88,100,100,0
11/10/23 13:09,0:13:37,25.4,25.3,91,88,100,100,0
11/10/23 13:09,0:13:38,25.5,25.3,96,88,100,100,0
11/10/23 13:09,0:13:39,25.5,25.3,95,83,100,100,0
11/10/23 13:09,0:13:40,25.5,25.3,94,82,100,100,0
11/10/23 13:09,0:13:41,25.5,25.3,95,88,100,100,0
11/10/23 13:09,0:13:42,25.5,25.4,98,90,99,100,0
11/10/23 13:09,0:13:43,25.5,25.4,91,85,100,100,0
11/10/23 13:09,0:13:44,25.5,25.4,100,79,100,100,0
11/10/23 13:09,0:13:45,25.5,25.4,95,88,100,100,0
11/10/23 13:09,0:13:46,25.5,25.4,100,94,100,100,0
11/10/23 13:09,0:13:47,25.5,25.4,99,83,98,100,0
11/10/23 13:09,0:13:48,25.5,25.4,100,90,100,100,0
11/10/23 13:09,0:13:49,25.5,25.4,98,87,100,100,0
11/10/23 13:09,0:13:50,25.6,25.4,100,83,100,100,0
11/10/23 13:09,0:13:51,25.6,25.4,90,89,100,100,0
11/10/23 13:09,0:13:52,25.6,25.4,86,93,100,100,0
11/10/23 13:09,0:13:53,25.6,25.4,91,87,94,100,0
11/10/23 13:09,0:13:54,25.6,25.5,95,90,100,100,0
11/10/23 13:10,0:13:55,25.6,25.5,100,83,100,100,0
