Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PVP H-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.04 mg/ml PVP H in 1-octanol,,,,,,,
Reactor2,14.99 mg/ml PVP H in 2,4,6-TrimethylPyridine,,,,,
Reactor3,15.05 mg/ml PVP H in Benzyl Alcohol,,,,,,,
Reactor4,15.04 mg/ml PVP H in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,1,300,000 MW,,,,,
polymer_ids,PVP H:60,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-TrimethylPyridine:44",Benzyl Alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 12:13,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,33, sec,,,,
Tune,,,,,,,,
9/27/23 16:39,4:25:29,10,10,100,100,100,100,0
9/27/23 16:39,4:25:43,10,10,100,100,100,100,0
9/27/23 16:39,4:25:44,10,10,100,100,100,100,0
9/27/23 16:39,4:25:54,10,10,100,100,100,100,0
9/27/23 16:39,4:25:55,10,10,100,96,100,100,0
9/27/23 16:39,4:25:56,10,10,100,100,100,100,0
9/27/23 16:39,4:25:57,10,10,100,100,100,100,0
9/27/23 16:39,4:25:59,10,10,100,100,100,100,0
9/27/23 16:39,4:26:00,10,10,100,100,100,100,0
9/27/23 16:39,4:26:01,10,10,100,100,100,100,0
9/27/23 16:39,4:26:02,10,10,100,100,100,100,0
9/27/23 16:39,4:26:08,10,10,100,100,100,100,0
9/27/23 16:40,4:26:10,10,10,100,100,100,100,0
9/27/23 16:40,4:26:11,10,10,100,99,100,100,0
9/27/23 16:40,4:26:12,10,10,100,100,100,100,0
9/27/23 16:40,4:26:16,10,10,100,100,100,100,0
9/27/23 16:40,4:26:17,10,10,100,100,100,100,0
9/27/23 16:40,4:26:19,10,10,100,100,100,100,0
9/27/23 16:40,4:26:23,10,10,100,100,100,100,0
9/27/23 16:40,4:26:24,10,10,100,100,100,100,0
9/27/23 16:40,4:26:27,10,10,100,100,100,100,0
9/27/23 16:40,4:26:28,10,10,100,100,100,100,0
9/27/23 16:40,4:26:29,10,10,100,98,100,100,0
9/27/23 16:40,4:26:30,10,10,100,100,100,100,0
9/27/23 16:40,4:26:31,10,10,100,100,100,100,0
9/27/23 16:40,4:26:36,10,10,100,100,100,100,0
9/27/23 16:40,4:26:43,10,10,100,100,100,100,0
9/27/23 16:40,4:26:44,10,10,100,100,100,100,0
9/27/23 16:40,4:26:45,10,10,100,98,100,100,0
9/27/23 16:40,4:26:46,10,10,100,100,100,100,0
9/27/23 16:40,4:27:04,10,10,100,100,100,100,0
9/27/23 16:41,4:27:12,10,10,100,100,100,100,0
9/27/23 16:41,4:27:13,10,10,100,100,100,100,0
9/27/23 16:41,4:27:14,10,10,100,100,100,100,0
9/27/23 16:41,4:27:23,10,10,100,100,100,100,0
9/27/23 16:41,4:27:24,10,10,100,95,100,100,0
9/27/23 16:41,4:27:25,10,10,100,100,100,100,0
9/27/23 16:41,4:27:36,10,10,100,100,100,100,0
9/27/23 16:41,4:27:37,10,10,100,100,100,100,0
9/27/23 16:41,4:27:38,10,10,100,100,100,100,0
9/27/23 16:41,4:27:40,10,10,100,100,100,100,0
9/27/23 16:41,4:27:42,10,10,100,100,100,100,0
9/27/23 16:41,4:27:44,10,10,100,100,100,100,0
9/27/23 16:41,4:27:45,10,10,100,99,100,100,0
9/27/23 16:41,4:27:46,10,10,100,100,100,100,0
9/27/23 16:41,4:27:47,10,10,100,100,100,100,0
9/27/23 16:41,4:27:53,10,10,100,100,100,100,0
9/27/23 16:41,4:27:54,10,10,100,100,100,100,0
9/27/23 16:41,4:27:56,10,10,100,100,100,100,0
9/27/23 16:41,4:27:58,10,10,100,100,100,100,0
9/27/23 16:41,4:27:59,10,10,100,100,100,100,0
9/27/23 16:42,4:28:15,10,10,100,100,100,100,0
9/27/23 16:42,4:28:16,10,10,100,100,100,100,0
9/27/23 16:42,4:28:18,10,10,100,100,100,100,0
9/27/23 16:42,4:28:19,10,10,100,100,100,100,0
9/27/23 16:42,4:28:34,10,10,100,100,100,100,0
9/27/23 16:42,4:28:36,10,10,100,100,100,100,0
9/27/23 16:42,4:28:40,10,10,100,100,100,100,0
9/27/23 16:42,4:28:41,10,10,100,99,100,100,0
9/27/23 16:42,4:28:42,10,10,100,100,100,100,0
9/27/23 16:42,4:28:44,10,10,100,100,100,100,0
9/27/23 16:42,4:28:47,10,10,100,100,100,100,0
9/27/23 16:42,4:28:48,10,10,100,100,100,100,0
9/27/23 16:42,4:28:53,10,10,100,100,100,100,0
9/27/23 16:42,4:28:55,10,10,100,100,100,100,0
9/27/23 16:42,4:28:59,10,10,100,100,100,100,0
9/27/23 16:42,4:29:01,10,10,100,100,100,100,0
9/27/23 16:42,4:29:02,10,10,100,100,100,100,0
9/27/23 16:42,4:29:03,10,10,100,100,100,100,0
9/27/23 16:42,4:29:05,10,10,100,100,100,100,0
9/27/23 16:42,4:29:08,10,10,100,100,100,100,0
9/27/23 16:43,4:29:09,10,10,100,100,100,100,0
9/27/23 16:43,4:29:17,10,10,100,100,100,100,0
9/27/23 16:43,4:29:18,10,10,100,98,100,100,0
9/27/23 16:43,4:29:19,10,10,100,100,100,100,0
9/27/23 16:43,4:29:20,10,10,100,95,100,100,0
9/27/23 16:43,4:29:21,10,10,100,100,100,100,0
9/27/23 16:43,4:29:22,10,10,100,100,100,100,0
9/27/23 16:43,4:29:25,10,10,100,100,100,100,0
9/27/23 16:43,4:29:26,10,10,100,97,100,100,0
9/27/23 16:43,4:29:27,10,10,100,100,100,100,0
9/27/23 16:43,4:29:28,10,10,100,100,100,100,0
9/27/23 16:43,4:29:29,10,10,100,96,100,100,0
9/27/23 16:43,4:29:30,10,10,100,100,100,100,0
9/27/23 16:43,4:29:43,10,10,100,100,100,100,0
9/27/23 16:43,4:29:44,10,10,100,95,100,100,0
9/27/23 16:43,4:29:45,10,10,100,100,100,100,0
9/27/23 16:44,4:30:36,10,10,100,100,100,100,0
9/27/23 16:44,4:30:37,10,10,100,99,100,100,0
9/27/23 16:44,4:30:38,10,10,100,100,100,100,0
9/27/23 16:44,4:30:56,10,10,100,100,100,100,0
9/27/23 16:44,4:30:57,10,10,100,98,100,100,0
9/27/23 16:44,4:30:58,10,10,100,100,100,100,0
9/27/23 16:45,4:31:28,10,10,100,100,100,100,0
9/27/23 16:45,4:31:29,10,10,100,99,100,100,0
9/27/23 16:45,4:31:30,10,10,100,100,100,100,0
9/27/23 16:45,4:31:50,10,10,100,100,100,100,0
9/27/23 16:45,4:31:51,10,10,100,99,100,100,0
9/27/23 16:45,4:31:52,10,10,100,100,100,100,0
9/27/23 16:46,4:32:26,10,10,100,100,100,100,0
9/27/23 16:46,4:32:27,10,10,100,99,100,100,0
9/27/23 16:46,4:32:28,10,10,100,100,100,100,0
9/27/23 16:46,4:32:38,10,10,100,100,100,100,0
9/27/23 16:46,4:32:39,10,10,100,98,100,100,0
9/27/23 16:46,4:32:40,10,10,100,100,100,100,0
9/27/23 16:46,4:32:45,10,10,100,100,100,100,0
9/27/23 16:46,4:32:46,10,10,100,98,100,100,0
9/27/23 16:46,4:32:47,10,10,100,100,100,100,0
9/27/23 16:48,4:35:02,10,10,100,100,100,100,0
9/27/23 16:48,4:35:03,10,10,100,99,100,100,0
9/27/23 16:48,4:35:04,10,10,100,100,100,100,0
9/27/23 16:49,4:35:27,10,10,100,100,100,100,0
9/27/23 16:49,4:35:28,10,10,100,99,100,100,0
9/27/23 16:49,4:35:29,10,10,100,100,100,100,0
9/27/23 16:49,4:35:54,10,10,100,100,100,100,0
9/27/23 16:49,4:35:55,10,10,100,98,100,100,0
9/27/23 16:49,4:35:56,10,10,100,100,100,100,0
9/27/23 16:49,4:36:06,10,10,100,100,100,100,0
9/27/23 16:49,4:36:07,10,10,100,100,100,100,0
9/27/23 16:50,4:36:22,10,10,100,100,100,100,0
9/27/23 16:50,4:36:23,10,10,100,100,100,100,0
9/27/23 16:50,4:36:24,10,10,100,100,100,100,0
9/27/23 16:50,4:36:25,10,10,100,100,100,100,0
9/27/23 16:50,4:36:35,10,10,100,100,100,100,0
9/27/23 16:50,4:36:36,10,10,100,99,100,100,0
9/27/23 16:50,4:36:37,10,10,100,100,100,100,0
9/27/23 16:50,4:36:38,10,10,100,100,100,100,0
9/27/23 16:50,4:36:56,10,10,100,100,100,100,0
9/27/23 16:50,4:36:57,10,10,100,99,100,100,0
9/27/23 16:50,4:36:58,10,10,100,100,100,100,0
9/27/23 16:50,4:36:59,10,10,100,100,100,100,0
9/27/23 16:50,4:37:00,10,10,100,100,100,100,0
9/27/23 16:50,4:37:01,10,10,100,100,100,100,0
9/27/23 16:50,4:37:02,10,10,100,100,100,100,0
9/27/23 16:50,4:37:04,10,10,100,100,100,100,0
9/27/23 16:50,4:37:05,10,10,100,100,100,100,0
9/27/23 16:50,4:37:08,10,10,100,100,100,100,0
9/27/23 16:51,4:37:09,10,10,100,100,100,100,0
9/27/23 16:51,4:37:10,10,10,100,100,100,100,0
9/27/23 16:51,4:37:11,10,10,100,100,100,100,0
9/27/23 16:51,4:37:13,10,10,100,100,100,100,0
9/27/23 16:51,4:37:14,10,10,100,100,100,100,0
9/27/23 16:51,4:37:18,10,10,100,100,100,100,0
9/27/23 16:51,4:37:19,10,10,100,100,100,100,0
9/27/23 16:51,4:37:20,10,10,100,100,100,100,0
9/27/23 16:51,4:37:21,10,10,100,100,100,100,0
9/27/23 16:51,4:37:22,10,10,100,100,100,100,0
9/27/23 16:51,4:37:24,10,10,100,100,100,100,0
9/27/23 16:51,4:37:25,10,10,100,100,100,100,0
9/27/23 16:51,4:37:28,10,10,100,100,100,100,0
9/27/23 16:51,4:37:29,10,10,100,100,100,100,0
9/27/23 16:51,4:37:30,10,10,100,100,100,100,0
9/27/23 16:51,4:37:31,10,10,100,100,100,100,0
9/27/23 16:51,4:37:33,10,10,100,100,100,100,0
9/27/23 16:51,4:37:34,10,10,100,100,100,100,0
9/27/23 16:51,4:37:38,10,10,100,100,100,100,0
9/27/23 16:51,4:37:41,10,10,100,100,100,100,0
9/27/23 16:51,4:37:42,10,10,100,100,100,100,0
9/27/23 16:51,4:37:43,10,10,100,100,100,100,0
9/27/23 16:51,4:37:46,10,10,100,100,100,100,0
9/27/23 16:51,4:37:48,10,10,100,100,100,100,0
9/27/23 16:51,4:37:49,10,10,100,100,100,100,0
9/27/23 16:51,4:37:50,10,10,100,100,100,100,0
9/27/23 16:51,4:37:51,10,10,100,100,100,100,0
9/27/23 16:51,4:37:52,10,10,100,100,100,100,0
9/27/23 16:51,4:37:53,10,10,100,100,100,100,0
9/27/23 16:51,4:37:54,10,10,100,100,100,100,0
9/27/23 16:51,4:37:56,10,10,100,100,100,100,0
9/27/23 16:51,4:37:57,10,10,100,100,100,100,0
9/27/23 16:51,4:37:58,10,10,100,100,100,100,0
9/27/23 16:51,4:37:59,10,10,100,99,100,100,0
9/27/23 16:51,4:38:00,10,10,100,100,100,100,0
9/27/23 16:51,4:38:01,10,10,100,100,100,100,0
9/27/23 16:51,4:38:03,10,10,100,100,100,100,0
9/27/23 16:51,4:38:04,10,10,100,100,100,100,0
9/27/23 16:51,4:38:06,10,10,100,100,100,100,0
9/27/23 16:51,4:38:07,10,10,100,100,100,100,0
9/27/23 16:51,4:38:08,10,10,100,100,100,100,0
9/27/23 16:52,4:38:09,10,10,100,100,100,100,0
9/27/23 16:52,4:38:10,10,10,100,98,100,100,0
9/27/23 16:52,4:38:11,10,10,100,100,100,100,0
9/27/23 16:52,4:38:12,10,10,100,100,100,100,0
9/27/23 16:52,4:38:17,10,10,100,100,100,100,0
9/27/23 16:52,4:38:18,10,10,100,100,100,100,0
9/27/23 16:52,4:38:19,10,10,100,100,100,100,0
9/27/23 16:52,4:38:20,10,10,100,100,100,100,0
9/27/23 16:52,4:38:22,10,10,100,100,100,100,0
9/27/23 16:52,4:38:23,10,10,100,95,100,100,0
9/27/23 16:52,4:38:24,10,10,100,100,100,100,0
9/27/23 16:52,4:38:26,10,10,100,100,100,100,0
9/27/23 16:52,4:38:27,10,10,100,100,100,100,0
9/27/23 16:52,4:38:28,10,10,100,100,100,100,0
9/27/23 16:52,4:38:29,10,10,100,100,100,100,0
9/27/23 16:52,4:38:42,10,10,100,100,100,100,0
9/27/23 16:52,4:38:44,10,10,100,100,100,100,0
9/27/23 16:52,4:38:45,10,10,100,100,100,100,0
9/27/23 16:52,4:38:47,10,10,100,100,100,100,0
9/27/23 16:52,4:38:48,10,10,100,100,100,100,0
9/27/23 16:52,4:38:49,10,10,100,100,100,100,0
9/27/23 16:52,4:38:53,10,10,100,100,100,100,0
9/27/23 16:52,4:38:56,10,10,100,100,100,100,0
9/27/23 16:52,4:38:59,10,10,100,100,100,100,0
9/27/23 16:52,4:39:00,10,10,100,99,100,100,0
9/27/23 16:52,4:39:01,10,10,100,100,100,100,0
9/27/23 16:52,4:39:02,10,10,100,100,100,100,0
9/27/23 16:52,4:39:04,10,10,100,100,100,100,0
9/27/23 16:53,4:39:13,10,10,100,100,100,100,0
9/27/23 16:53,4:39:15,10,10,100,100,100,100,0
9/27/23 16:53,4:39:35,10,10,100,100,100,100,0
9/27/23 16:53,4:39:36,10,10,100,100,100,100,0
9/27/23 16:53,4:39:46,10,10,100,100,100,100,0
9/27/23 16:53,4:39:52,10,10,100,100,100,100,0
9/27/23 16:53,4:39:55,10,10,100,100,100,100,0
9/27/23 16:53,4:39:56,10,10,100,100,100,100,0
9/27/23 16:54,4:40:14,10,10,100,100,100,100,0
9/27/23 16:54,4:40:15,10,10,100,97,100,100,0
9/27/23 16:54,4:40:16,10,10,100,100,100,100,0
9/27/23 16:54,4:40:19,10,10,100,100,100,100,0
9/27/23 16:54,4:40:20,10,10,100,99,100,100,0
9/27/23 16:54,4:40:21,10,10,100,100,100,100,0
9/27/23 16:54,4:40:49,10,10,100,100,100,100,0
9/27/23 16:54,4:40:50,10,10,100,99,100,100,0
9/27/23 16:54,4:40:51,10,10,100,100,100,100,0
9/27/23 16:56,4:42:34,10,10,100,100,100,100,0
9/27/23 16:56,4:42:35,10,10,100,99,100,100,0
9/27/23 16:56,4:42:36,10,10,100,100,100,100,0
9/27/23 16:56,4:42:48,10,10,100,100,100,100,0
9/27/23 16:56,4:42:49,10,10,100,97,100,100,0
9/27/23 16:56,4:42:50,10,10,100,100,100,100,0
9/27/23 16:57,4:43:40,10,10,100,100,100,100,0
9/27/23 16:57,4:43:41,10,10,100,98,100,100,0
9/27/23 16:57,4:43:42,10,10,100,100,100,100,0
9/27/23 16:57,4:43:48,10,10,100,100,100,100,0
9/27/23 16:57,4:43:49,10,10,100,98,100,100,0
9/27/23 16:57,4:43:50,10,10,100,100,100,100,0
9/27/23 16:58,4:44:35,10,10,100,100,100,100,0
9/27/23 16:58,4:44:36,10,10,100,98,100,100,0
9/27/23 16:58,4:44:37,10,10,100,100,100,100,0
9/27/23 16:58,4:44:46,10,10,100,100,100,100,0
9/27/23 16:58,4:44:47,10,10,100,99,100,100,0
9/27/23 16:58,4:44:48,10,10,100,100,100,100,0
9/27/23 16:58,4:45:03,10,10,100,100,100,100,0
9/27/23 16:58,4:45:05,10,10,100,100,100,100,0
9/27/23 16:59,4:45:10,10,10,100,100,100,100,0
9/27/23 16:59,4:45:11,10,10,100,100,100,100,0
9/27/23 16:59,4:45:13,10,10,100,100,100,100,0
9/27/23 16:59,4:45:14,10,10,100,100,100,100,0
9/27/23 16:59,4:45:21,10,10,100,100,100,100,0
9/27/23 16:59,4:45:22,10,10,100,99,100,100,0
9/27/23 16:59,4:45:23,10,10,100,100,100,100,0
9/27/23 16:59,4:45:24,10,10,100,100,100,100,0
9/27/23 16:59,4:45:25,10,10,100,99,100,100,0
9/27/23 16:59,4:45:26,10,10,100,100,100,100,0
9/27/23 16:59,4:45:29,10,10,100,100,100,100,0
9/27/23 16:59,4:45:32,10,10,100,100,100,100,0
9/27/23 16:59,4:45:49,10,10,100,100,100,100,0
9/27/23 16:59,4:45:51,10,10,100,100,100,100,0
9/27/23 16:59,4:45:53,10,10,100,100,100,100,0
9/27/23 16:59,4:45:54,10,10,100,100,100,100,0
9/27/23 16:59,4:45:58,10,10,100,100,100,100,0
9/27/23 16:59,4:45:59,10,10,100,99,100,100,0
9/27/23 16:59,4:46:00,10,10,100,100,100,100,0
9/27/23 16:59,4:46:02,10,10,100,100,100,100,0
9/27/23 16:59,4:46:04,10,10,100,100,100,100,0
9/27/23 16:59,4:46:05,10,10,100,94,100,100,0
9/27/23 16:59,4:46:06,10,10,100,100,100,100,0
9/27/23 16:59,4:46:07,10,10,100,94,100,100,0
9/27/23 16:59,4:46:08,10,10,100,100,100,100,0
9/27/23 17:00,4:46:11,10,10,100,100,100,100,0
9/27/23 17:00,4:46:12,10,10,100,100,100,100,0
9/27/23 17:00,4:46:14,10,10,100,100,100,100,0
9/27/23 17:00,4:46:15,10,10,100,100,100,100,0
9/27/23 17:00,4:46:16,10,10,100,100,100,100,0
9/27/23 17:00,4:46:17,10,10,100,100,100,100,0
9/27/23 17:00,4:46:18,10,10,100,100,100,100,0
9/27/23 17:00,4:46:20,10,10,100,100,100,100,0
9/27/23 17:00,4:46:21,10,10,100,100,100,100,0
9/27/23 17:00,4:46:23,10,10,100,100,100,100,0
9/27/23 17:00,4:46:24,10,10,100,100,100,100,0
9/27/23 17:00,4:46:29,10,10,100,100,100,100,0
9/27/23 17:00,4:46:30,10,10,100,100,100,100,0
9/27/23 17:00,4:46:31,10,10,100,100,100,100,0
9/27/23 17:00,4:46:34,10,10,100,100,100,100,0
9/27/23 17:00,4:46:35,10,10,100,100,100,100,0
9/27/23 17:00,4:46:42,10,10,100,100,100,100,0
9/27/23 17:00,4:46:43,10,10,100,100,100,100,0
9/27/23 17:00,4:46:44,10,10,100,100,100,100,0
9/27/23 17:00,4:46:45,10,10,100,100,100,100,0
9/27/23 17:00,4:46:46,10,10,100,100,100,100,0
9/27/23 17:00,4:46:47,10,10,100,100,100,100,0
9/27/23 17:00,4:46:50,10,10,100,100,100,100,0
9/27/23 17:00,4:46:51,10,10,100,100,100,100,0
9/27/23 17:00,4:46:54,10,10,100,100,100,100,0
9/27/23 17:00,4:46:55,10,10,100,100,100,100,0
9/27/23 17:00,4:46:56,10,10,100,100,100,100,0
9/27/23 17:00,4:46:57,10,10,100,100,100,100,0
9/27/23 17:00,4:46:58,10,10,100,99,100,100,0
9/27/23 17:00,4:46:59,10,10,100,100,100,100,0
9/27/23 17:00,4:47:00,10,10,100,100,100,100,0
9/27/23 17:00,4:47:01,10,10,100,100,100,100,0
9/27/23 17:00,4:47:03,10,10,100,100,100,100,0
9/27/23 17:00,4:47:04,10,10,100,100,100,100,0
9/27/23 17:00,4:47:05,10,10,100,100,100,100,0
9/27/23 17:00,4:47:07,10,10,100,100,100,100,0
9/27/23 17:01,4:47:10,10,10,100,100,100,100,0
9/27/23 17:01,4:47:12,10,10,100,100,100,100,0
9/27/23 17:01,4:47:14,10,10,100,100,100,100,0
9/27/23 17:01,4:47:19,10,10,100,100,100,100,0
9/27/23 17:01,4:47:20,10,10,100,100,100,100,0
9/27/23 17:01,4:47:21,10,10,100,97,100,100,0
9/27/23 17:01,4:47:22,10,10,100,98,100,100,0
9/27/23 17:01,4:47:23,10,10,100,100,100,100,0
9/27/23 17:01,4:47:24,10,10,100,100,100,100,0
9/27/23 17:01,4:47:26,10,10,100,100,100,100,0
9/27/23 17:01,4:47:27,10,10,100,100,100,100,0
9/27/23 17:01,4:47:28,10,10,100,100,100,100,0
9/27/23 17:01,4:47:29,10,10,100,100,100,100,0
9/27/23 17:01,4:47:31,10,10,100,100,100,100,0
9/27/23 17:01,4:47:33,10,10,100,100,100,100,0
9/27/23 17:01,4:47:34,10,10,100,100,100,100,0
9/27/23 17:01,4:47:35,10,10,100,100,100,100,0
9/27/23 17:01,4:47:36,10,10,100,100,100,100,0
9/27/23 17:01,4:47:38,10,10,100,100,100,100,0
9/27/23 17:01,4:47:40,10,10,100,100,100,100,0
9/27/23 17:01,4:47:41,10,10,100,100,100,100,0
9/27/23 17:01,4:47:43,10,10,100,100,100,100,0
9/27/23 17:01,4:47:45,10,10,100,100,100,100,0
9/27/23 17:01,4:47:46,10,10,100,100,100,100,0
9/27/23 17:01,4:47:47,10,10,100,100,100,100,0
9/27/23 17:01,4:47:48,10,10,100,100,100,100,0
9/27/23 17:01,4:47:51,10,10,100,100,100,100,0
9/27/23 17:01,4:47:52,10,10,100,100,100,100,0
9/27/23 17:01,4:47:54,10,10,100,100,100,100,0
9/27/23 17:01,4:47:55,10,10,100,100,100,100,0
9/27/23 17:01,4:47:56,10,10,100,100,100,100,0
9/27/23 17:01,4:47:57,10,10,100,100,100,100,0
9/27/23 17:01,4:47:58,10,10,100,100,100,100,0
9/27/23 17:01,4:47:59,10,10,100,100,100,100,0
9/27/23 17:01,4:48:00,10,10,100,100,100,100,0
9/27/23 17:01,4:48:01,10,10,100,100,100,100,0
9/27/23 17:01,4:48:02,10,10,100,100,100,100,0
9/27/23 17:01,4:48:05,10,10,100,100,100,100,0
9/27/23 17:01,4:48:07,10,10,100,100,100,100,0
9/27/23 17:02,4:48:08,10,10,100,100,100,100,0
9/27/23 17:02,4:48:09,10,10,100,100,100,100,0
9/27/23 17:02,4:48:10,10,10,100,100,100,100,0
9/27/23 17:02,4:48:11,10,10,100,100,100,100,0
9/27/23 17:02,4:48:13,10,10,100,100,100,100,0
9/27/23 17:02,4:48:15,10,10,100,100,100,100,0
9/27/23 17:02,4:48:19,10,10,100,100,100,100,0
9/27/23 17:02,4:48:20,10,10,100,100,100,100,0
9/27/23 17:02,4:48:21,10,10,100,100,100,100,0
9/27/23 17:02,4:48:22,10,10,100,100,100,100,0
9/27/23 17:02,4:48:25,10,10,100,100,100,100,0
9/27/23 17:02,4:48:27,10,10,100,100,100,100,0
9/27/23 17:02,4:48:28,10,10,100,98,100,100,0
9/27/23 17:02,4:48:29,10,10,100,100,100,100,0
9/27/23 17:02,4:48:30,10,10,100,100,100,100,0
9/27/23 17:02,4:48:31,10,10,100,100,100,100,0
9/27/23 17:02,4:48:34,10,10,100,100,100,100,0
9/27/23 17:02,4:48:35,10,10,100,100,100,100,0
9/27/23 17:02,4:48:37,10,10,100,100,100,100,0
9/27/23 17:02,4:48:40,10,10,100,100,100,100,0
9/27/23 17:02,4:48:43,10,10,100,100,100,100,0
9/27/23 17:02,4:48:44,10,10,100,100,100,100,0
9/27/23 17:02,4:48:46,10,10,100,100,100,100,0
9/27/23 17:02,4:48:47,10,10,100,100,100,100,0
9/27/23 17:02,4:48:48,10,10,100,100,100,100,0
9/27/23 17:02,4:48:49,10,10,100,100,100,100,0
9/27/23 17:02,4:48:50,10,10,100,100,100,100,0
9/27/23 17:02,4:48:51,10,10,100,100,100,100,0
9/27/23 17:02,4:48:52,10,10,100,99,100,100,0
9/27/23 17:02,4:48:53,10,10,100,100,100,100,0
9/27/23 17:02,4:48:55,10,10,100,100,100,100,0
9/27/23 17:02,4:48:56,10,10,100,100,100,100,0
9/27/23 17:02,4:49:00,10,10,100,100,100,100,0
9/27/23 17:02,4:49:01,10,10,100,100,100,100,0
9/27/23 17:02,4:49:04,10,10,100,100,100,100,0
9/27/23 17:02,4:49:05,10,10,100,100,100,100,0
9/27/23 17:02,4:49:07,10,10,100,100,100,100,0
9/27/23 17:02,4:49:08,10,10,100,100,100,100,0
9/27/23 17:03,4:49:10,10,10,100,100,100,100,0
9/27/23 17:03,4:49:19,10,10,100,100,100,100,0
9/27/23 17:03,4:49:20,10,10,100,97,100,100,0
9/27/23 17:03,4:49:21,10,10,100,100,100,100,0
9/27/23 17:03,4:49:28,10,10,100,100,100,100,0
9/27/23 17:03,4:49:39,10,10,100,100,100,100,0
9/27/23 17:03,4:49:40,10,10,100,100,100,100,0
9/27/23 17:03,4:49:43,10,10,100,100,100,100,0
9/27/23 17:03,4:49:52,10,10,100,100,100,100,0
9/27/23 17:03,4:49:53,10,10,100,99,100,100,0
9/27/23 17:03,4:49:54,10,10,100,100,100,100,0
9/27/23 17:04,4:50:10,10,10,100,100,100,100,0
9/27/23 17:04,4:50:11,10,10,100,98,100,100,0
9/27/23 17:04,4:50:12,10,10,100,100,100,100,0
9/27/23 17:04,4:50:14,10,10,100,100,100,100,0
9/27/23 17:04,4:50:16,10,10,100,100,100,100,0
9/27/23 17:04,4:50:17,10,10,100,100,100,100,0
9/27/23 17:04,4:50:18,10,10,100,99,100,100,0
9/27/23 17:04,4:50:19,10,10,100,100,100,100,0
9/27/23 17:04,4:50:33,10,10,100,100,100,100,0
9/27/23 17:04,4:50:34,10,10,100,96,100,100,0
9/27/23 17:04,4:50:35,10,10,100,100,100,100,0
9/27/23 17:04,4:50:55,10,10,100,100,100,100,0
9/27/23 17:04,4:50:56,10,10,100,97,100,100,0
9/27/23 17:04,4:50:57,10,10,100,100,100,100,0
9/27/23 17:05,4:51:13,10,10,100,100,100,100,0
9/27/23 17:05,4:51:14,10,10,100,98,100,100,0
9/27/23 17:05,4:51:15,10,10,100,100,100,100,0
9/27/23 17:05,4:51:19,10,10,100,100,100,100,0
9/27/23 17:05,4:51:20,10,10,100,99,100,100,0
9/27/23 17:05,4:51:21,10,10,100,100,100,100,0
9/27/23 17:06,4:52:25,10,10,100,100,100,100,0
9/27/23 17:06,4:52:26,10,10,100,99,100,100,0
9/27/23 17:06,4:52:27,10,10,100,100,100,100,0
9/27/23 17:07,4:53:31,10,10,100,100,100,100,0
9/27/23 17:07,4:53:32,10,10,100,95,100,100,0
9/27/23 17:07,4:53:33,10,10,100,100,100,100,0
9/27/23 17:09,4:55:18,10,10,100,100,100,100,0
9/27/23 17:09,4:55:19,10,10,100,99,100,100,0
9/27/23 17:09,4:55:20,10,10,100,100,100,100,0
9/27/23 17:09,4:55:51,10,10,100,100,100,100,0
9/27/23 17:09,4:55:52,10,10,100,99,100,100,0
9/27/23 17:09,4:55:53,10,10,100,100,100,100,0
9/27/23 17:10,4:56:28,10,10,100,100,100,100,0
9/27/23 17:10,4:56:29,10,10,100,97,100,100,0
9/27/23 17:10,4:56:30,10,10,100,100,100,100,0
9/27/23 17:10,4:56:49,10,10,100,100,100,100,0
9/27/23 17:10,4:56:50,10,10,100,97,100,100,0
9/27/23 17:10,4:56:51,10,10,100,100,100,100,0
9/27/23 17:12,4:58:25,10,10,100,100,100,100,0
9/27/23 17:12,4:58:26,10,10,100,99,100,100,0
9/27/23 17:12,4:58:27,10,10,100,100,100,100,0
9/27/23 17:12,4:58:37,10,10,100,100,100,100,0
9/27/23 17:12,4:58:38,10,10,100,98,100,100,0
